id;mark;
R69169;TATTOO, ARM, RIGHT UPPER - CROSS,CHRISTOPHER ATKINS;
R69171;TATTOO, FOREARM, RIGHT - \"POOKIE MOE\";
R69171;TATTOO, NECK - 5PT STAR;
R69171;TATTOO, HAND, LEFT - \"L-T-F\";
R69171;TATTOO, HAND, RIGHT - 3-5PT STARS;
R69179;SCAR, CHEST - RIGHT SIDE;
R69179;TATTOO, ARM, RIGHT UPPER - \"HALF MAN, HALF BEAST\";
R69186;TATTOO, FOREARM, RIGHT - 2 FLAGS, SICK OF IT ALL, SKULL;
R69186;TATTOO, CHEST - STAR,2 GUNS;
R69186;TATTOO, BACK - TRIBAL,SKULL;
R69186;TATTOO, FOREARM, LEFT - DEVIL, \" UNSCARRED\";
R69186;TATTOO, ARM, RIGHT UPPER - BRICKS, DEMONS, GHOST;
R69189;TATTOO, ARM, LEFT - GOTTREANA\",HALF FACE,  SKULL;
R69189;TATTOO, HAND, LEFT - R.I.P. B.P.\";
R69189;TATTOO, CHEST - BLACK DIAMOND  4 CH;
R69189;TATTOO, ARM, RIGHT - DEE\";
R69190;TATTOO, ARM, LEFT UPPER - \"BEVERLY\";
R69190;TATTOO, HAND, RIGHT - \"O-DOG\";
R69190;TATTOO, HAND, LEFT - \"T\";
R69190;TATTOO, ABDOMEN - \"TRAVLER\";
R69194;TATTOO, OTHER - NONE LISTED;
R69194;TATTOO, ARM, LEFT - lion;
R69196;NONE RECORDED;
R69204;TATTOO, ARM, LEFT - PRAYING HANDS/WOMANS FACE/TRIBAL;
R69204;TATTOO, LEG, LEFT - SWORD DRAGON/REAPER W/SWORD R/L;
R69204;TATTOO, BACK - JESUS/ANGELS/COLLAGE/NAMES/DATES;
R69204;TATTOO, FOREARM, RIGHT - PORTRAIT,\"FLYHIGHFREEBIRD\"(RSHLD;
R69204;TATTOO, ABDOMEN - SNAKE/SWORD/;
R69206;TATTOO, HAND, LEFT - MONEY, POWER;
R69206;TATTOO, CHEST - MR. SELF EXPLANATORY;
R69206;TATTOO, ARM, RIGHT - PRAYING HANDS;
R69207;TATTOO, SHOULDER, RIGHT - RIP;
R69207;TATTOO, ARM, RIGHT - SKULL;
R69207;TATTOO, HAND, LEFT - JANIAH;
R69207;SCAR, LEG, LEFT -;
R69207;TATTOO, ARM, LEFT - 6 POINT STAR\"DAYSHIA\";
R69217;TATTOO, ARM, RIGHT - JACKIE;
R69217;TATTOO, ARM, LEFT - T-STONE/RIP MAFIA/LOVE MOM;
R69217;TATTOO, ARM, LEFT - ROSARY/CHAIN/CROSS/JOSE;
R69217;TATTOO, HAND, RIGHT - JACKIE;
R69217;TATTOO, HAND, LEFT - 5PT CROWN/5 DOTS/LK;
R69253;TATTOO, WRIST, RIGHT - \"IV\",\"L\";
R69253;TATTOO, ARM, LEFT UPPER - 5 PT. CROWN W/360;
R69253;TATTOO, WRIST, LEFT - \"I\",\"L\",5 PT. CROWN;
R69253;TATTOO, ARM, RIGHT - \"KINGS WRATH IS LIKE THE ROAR OF;
R69258;TATTOO, ARM, RIGHT - CROSS, \"VIOLA W/DATES\";
R69258;TATTOO, ARM, LEFT - \"ICE MIKE\";
R69258;TATTOO, BACK - \"LIL MIKE\";
R69261;NONE RECORDED;
R69263;NONE RECORDED;
R69267;TATTOO, BACK - \"jessica\";
R69267;TATTOO, ARM, LEFT - BABY RAPER;
R69267;TATTOO, NECK - AKA LAVELLO;
R69267;TATTOO, HAND, LEFT - \"BITCH I'M DA MAN\";
R69267;TATTOO, ARM, RIGHT UPPER - RIP TIFFANY;
R69276;TATTOO, ARM, RIGHT - \"MEGAN\", \"D\", SWASTIKA, PITCHFOR;
R69276;TATTOO, BACK - \"WOLF GANG\";
R69276;TATTOO, ARM, LEFT - CROSS, \"MOLLY\", \"LOVE MOM\", 6PT.;
R69287;TATTOO, NECK - \"BIP\" MICHAEL, 10-28-92 DOVES;
R69287;TATTOO, ARM, LEFT - JESSICA;
R69287;TATTOO, ARM, RIGHT - VICTOR JR/CROSS RIP ROMEO,;
R69287;TATTOO, WRIST, LEFT - JAY MILLS;
R69287;TATTOO, ARM, LEFT UPPER - JENNISE;
R69295;NONE RECORDED;
R69296;TATTOO, FOREARM, RIGHT - \"RIP ANT\";
R69297;TATTOO, CHEST - UNICORN, \"C.J.\";
R69297;TATTOO, ARM, RIGHT - HEART W/I LOVE YOU MOM\";
R69297;TATTOO, ARM, LEFT - ANCHOR,TENNIS RACKETS,\"PLAY BOY\";
R69302;NONE RECORDED;
R69308;TATTOO, CHEST - 5 PT STAR;
R69313;TATTOO, ARM, LEFT UPPER - LADY FACES R.HND:LOYALTY;
R69313;TATTOO, ARM, RIGHT UPPER - CROSS DEMARLIN ANTHONY DORIS;
R69313;TATTOO, CHEST - 4CH ABDOM:SOLID RFA:P.HANDS SOLI;
R69313;TATTOO, ARM, RIGHT UPPER - ONLY GOD CAN JUDGE ME STATE IL.;
R69313;TATTOO, FOREARM, LEFT - WORLD LADY TORY N DRE FACES;
R69318;TATTOO, ARM, RIGHT UPPER - FREE TO MIND W/MAN;
R69318;TATTOO, ARM, RIGHT - TIME PIECE;
R69318;TATTOO, BACK - HAND W/NAKED LADY\"FREAK ME\";
R69322;TATTOO, LEG, LEFT - SKULL;
R69324;TATTOO, ARM, RIGHT UPPER - JR;
R69330;TATTOO, ARM, RIGHT - KENNY;
R69340;TATTOO, HAND, LEFT - jonatan/mom/luisito;
R69340;TATTOO, ARM, LEFT - heart/lusito/23-06-06/luis a./vi;
R69341;TATTOO, ARM, RIGHT UPPER - TRIBAL SYMBOL;
R69341;TATTOO, ARM, LEFT UPPER - \"JAMIE\";
R69344;NONE RECORDED;
R69354;TATTOO, FOREARM, LEFT - M;
R69371;TATTOO, FOREARM, RIGHT - \"D BONE\";
R69371;TATTOO, HAND, RIGHT - \"ADULT\", R69371;
R69371;TATTOO, HAND, LEFT - \"JUVENILE\", D37975;
R69371;TATTOO, NECK - \"KIMBERLY\", \"BAM\" (RS), \"FEEL MY;
R69371;TATTOO, BACK - \"WATTS\";
R69378;TATTOO, ARM, RIGHT UPPER - CROSS;
R69385;TATTOO, HAND, LEFT - SHIVES,ARM\;PRAY FOR ME,;
R69385;TATTOO, ARM, RIGHT - PRAYING HANDS LOYALTY RIP JIMMY;
R69385;TATTOO, ARM, LEFT - JESUS FACE MILLIE RESPECT CROSS;
R69386;NONE RECORDED;
R69399;TATTOO, NECK - DADDY LIL PRINCESS 'JAYLA';
R69399;TATTOO, FOREARM, LEFT - D;
R69399;TATTOO, FOREARM, RIGHT - K;
R69403;TATTOO, HAND, RIGHT - \"LUCKY\";
R69403;TATTOO, ARM, RIGHT - R.I.P. WALT\";
R69404;TATTOO, WRIST, RIGHT - \"CHARONDA\";
R69404;TATTOO, HAND, RIGHT - \"SIXTY\";
R69404;TATTOO, HAND, LEFT - \"SEVEN\";
R69404;TATTOO, FOREARM, LEFT - CROSS;
R69404;TATTOO, FOREARM, RIGHT - \"RIP CHARONDA\";
R69405;TATTOO, BACK - SNAKE (COBRA);
R69406;NONE RECORDED;
R69407;TATTOO, ARM, LEFT UPPER - \"RICO, CASSANDRA\"/L EAR- $;
R69407;TATTOO, FOREARM, RIGHT - SKULL,\"DELMI\",\"SHONDA\",HEART;
R69407;TATTOO, ARM, RIGHT UPPER - \"TYRAY\",MELISSA\",FLAG,\"NONE\";
R69407;TATTOO, FOREARM, RIGHT - 5 PT STAR,381,925/NECK-\"EDELMIRA;
R69407;TATTOO, CHEST - \"R. II\"/RFA-DIAMOND W/4 PT CROWN;
R69409;TATTOO, FOREARM, LEFT - CHICAG SKYLINE;
R69409;TATTOO, FOREARM, RIGHT - CHI TOWNS FINEST W/5PT;
R69409;TATTOO, ARM, LEFT - CHI.CUBS EMBLEM;
R69409;TATTOO, ARM, LEFT UPPER - CROSS W/SENOR';
R69409;SCAR, ABDOMEN -;
R69415;NONE RECORDED;
R69423;NONE RECORDED;
R69425;TATTOO, FOREARM, LEFT - GANG, SCAR;
R69425;SCAR, HAND, RIGHT -;
R69425;SCAR, KNEE, RIGHT -;
R69425;TATTOO, CHEST - JARHYAH;
R69425;TATTOO, FOREARM, RIGHT - TIMOG, HOOD;
R69436;NONE RECORDED;
R69437;TATTOO, ARM, LEFT - \"69437\";
R69437;TATTOO, ARM, RIGHT - $$;
R69437;TATTOO, ARM, LEFT - BABY DEVIL, BITCH;
R69437;TATTOO, ARM, RIGHT - CROSS,RIBBON,LEE,MOM,KEKE,MOB;
R69437;SCAR, WRIST, LEFT - BOTH HIPS;
R69438;PIERCED EARS - NO MARKS/SCARS/TATTOOS;
R69442;NONE RECORDED;
R69451;SCAR, EYEBROW, LEFT (EYE AREA) - EYEBROW;
R69455;TATTOO, FOREARM, RIGHT - STEPHANIE;
R69456;TATTOO, ARM, LEFT - CROSS,NAME, DATE, DOTS, TEARS LK;
R69456;TATTOO, NECK - LIFE IS A GAMBLE,$,DICE,BABY DRE;
R69456;TATTOO, FOREARM, RIGHT - IN MEMORY,DATE,NAME (JESUS,HOPE);
R69456;TATTOO, ARM, RIGHT - COLD (L ARM/BLOODED) (L CHK/TEAR;
R69456;TATTOO, CHEST - NAME LK\FACE \"BLESSED\";
R69458;TATTOO, ARM, RIGHT UPPER - CROSS  (L FGR/GOD);
R69458;TATTOO, WRIST, LEFT - ROSARY;
R69458;TATTOO, HAND, LEFT - FINGER W/RIP W/VERONICA;
R69458;TATTOO, ARM, LEFT - ELLIE   (RIA/ETHAN);
R69458;TATTOO, HAND, RIGHT - OUR LOVE IS THE LORD'S BLESSING;
R69465;NONE RECORDED;
R69469;TATTOO, FOREARM, RIGHT - MOON, WOLF;
R69469;TATTOO, ARM, RIGHT UPPER - BARB WIRE;
R69469;TATTOO, LEG, LEFT - DEVIL GIRL;
R69469;TATTOO, ARM, LEFT UPPER - CROSS;
R69469;TATTOO, FOREARM, LEFT - SCORPION,100 % VILLARREAL;
R69474;TATTOO, FOOT, RIGHT - Voo Doo Doll;
R69474;TATTOO, ARM, RIGHT - Monk, Pitchfork;
R69474;TATTOO, BACK - LAUGH NOW CRY LATER MASKS;
R69474;TATTOO, NECK - BAR CODE TAT R LEG:CHINESE LETTE;
R69474;TATTOO, ARM, LEFT - VIRGIN MARY,SEE FILE;
R69479;TATTOO, ARM, LEFT - CROSS,\"K\";
R69479;TATTOO, ARM, RIGHT - CRUSITA\"L\";
R69479;TATTOO, CHEST - WORDS ON CHEST \"L\" \"K\";
R69479;SCAR, ARM, LEFT - REMOVED TATTOO\;;
R69483;TATTOO, ARM, RIGHT UPPER - \"BOX\";
R69483;TATTOO, ARM, LEFT UPPER - \"LIZ\";
R69497;NONE RECORDED;
R69499;NONE RECORDED;
R69510;TATTOO, NECK - PRAY FOR TOMORROW;
R69510;TATTOO, ARM, LEFT - TEKEYINA;
R69510;TATTOO, SHOULDER, LEFT - ALICIA;
R69510;TATTOO, CHEST - yates to the lake;
R69516;TATTOO, ARM, RIGHT - CROSS W/FACE;
R69516;TATTOO, NECK - A.C.;
R69516;TATTOO, ARM, LEFT - 2 CHINESE SYMBOLS;
R69519;TATTOO, HEAD, NONSPECIFIC - NADINE, BRIAN 2nd, BRIAN 3rd, BR;
R69524;TATTOO, ARM, RIGHT UPPER - TIGER;
R69529;NONE RECORDED;
R69541;TATTOO, CHEST - FULL SHIRT FRONT AND BACK;
R69541;TATTOO, ANKLE, LEFT - ANARCHY SIGN;
R69541;TATTOO, FINGER(S), LEFT HAND - \"GAME OVER\"/\"$\";
R69541;TATTOO, ARM, RIGHT UPPER - SCREAMING SKULL;
R69541;SCAR, WRIST, LEFT - RIA  (SELF MUTILATION);
R69542;TATTOO, ARM, RIGHT - \"JAMES\" POT LEAF\"DREW,420\";
R69542;TATTOO, NECK - \"RAELYNN\";
R69542;TATTOO, LEG, RIGHT - FTB, SWASTKA;
R69542;TATTOO, BACK - HAPPY/SAD FACE;
R69542;TATTOO, ARM, LEFT UPPER - DEVIL TRIBAL;
R69546;TATTOO, ARM, LEFT - CANCER;
R69546;SCAR, LEG, RIGHT -;
R69552;TATTOO, ARM, RIGHT - wolf, \"D\" w/heart \"Sarah\";
R69552;TATTOO, ARM, LEFT - tribal, \"Isaiah\" w/05 and 16 on;
R69555;NONE RECORDED;
R69558;TATTOO, WRIST, RIGHT - SKULLS WITH FLAMES;
R69558;TATTOO, FOREARM, LEFT - SKULL WITH FLAMES;
R69558;TATTOO, LEG, RIGHT - SHAMROCK;
R69558;SCAR, CHIN -;
R69558;TATTOO, ARM, RIGHT UPPER - MUSHROOM;
R69565;TATTOO, NECK - \"OC\"/\"RIP HP\"/\"NY\";
R69565;TATTOO, HAND, LEFT - \"FREE VINO\"/FLAMES;
R69565;TATTOO, ARM, RIGHT UPPER - CROSS/\"CAL CAL\";
R69565;TATTOO, HAND, RIGHT - \"FREE CURTIS\"/FLAMES;
R69570;TATTOO, BACK - 3-BIRDS;
R69570;TATTOO, LEG, LEFT - HEART THE USED;
R69570;TATTOO, ARM, RIGHT - ADYNE;
R69570;TATTOO, FOREARM, LEFT - SEVERAL SCARS;
R69574;TATTOO, ARM, RIGHT - RIP,LIL A.J.WINGS GATES;
R69576;TATTOO, FINGER(S), LEFT HAND - FAST;
R69576;SCAR, ELBOW, RIGHT -;
R69576;TATTOO, SHOULDER, LEFT - GINA;
R69576;TATTOO, FOREARM, RIGHT - EASY COME EASY GO;
R69576;TATTOO, FINGER(S), RIGHT HAND - HOLD;
R69577;TATTOO, HAND, LEFT - \"SYNDICATE\", STAR;
R69577;TATTOO, FOREARM, RIGHT - \"YBM\";
R69577;TATTOO, CHEST - \"A MAN OF SORROW\";
R69577;SCAR, CHEST - RT ARM;
R69577;TATTOO, NECK - ANKH SYMBOL;
R69581;TATTOO, ARM, RIGHT - 093,L ARM MM,R WRS EASTSIDE;
R69581;TATTOO, SHOULDER, RIGHT - CHARLENE ROBERTA MICORAH KARINA;
R69581;SCAR, ABDOMEN - RIGHT SIDE;
R69581;TATTOO, WRIST, LEFT - CRAZY;
R69589;TATTOO, CHEST - \"LEKNESHA\" ROSE;
R69589;TATTOO, BACK - \"RENEGADE\";
R69589;TATTOO, ARM, RIGHT UPPER - X-RATED GOON;
R69590;TATTOO, ARM, LEFT - SPIDER WEB, TREE-----;
R69590;TATTOO, ARM, RIGHT - ONLY GOD,CROSS,BIRDS,RIP SABRINA;
R69590;TATTOO, ARM, LEFT - SLEEVE/ REAPER, CRAZY FUCK TOWN,;
R69590;TATTOO, BACK - TRUST NONE;
R69598;TATTOO, ARM, RIGHT - KELLS/RIP DAVID SMITH P. HANDS;
R69598;TATTOO, ARM, LEFT - FLORINE;
R69598;TATTOO, ARM, RIGHT - KELLS;
R69604;TATTOO, FOREARM, RIGHT - SKULL;
R69604;TATTOO, HAND, RIGHT - PITCHFORK;
R69604;TATTOO, ARM, LEFT - CARMEN;
R69604;TATTOO, ARM, RIGHT UPPER - SUN TRIBAL, FREDRICO;
R69604;SCAR, BACK - GSW,BUTT GSW,RT THGH GSW,RT CALF;
R69607;TATTOO, ARM, RIGHT - BIG O;
R69607;TATTOO, HAND, LEFT - COOL;
R69613;NONE RECORDED;
R69616;NONE RECORDED;
R69623;TATTOO, ARM, RIGHT - \"RIP DEANDRE\";
R69623;TATTOO, CHEST - 5 PT. STAR/MOON;
R69623;TATTOO, ARM, RIGHT - LAUGH NOW CRY LATER MASKS;
R69623;TATTOO, ARM, LEFT - \"93RD\" CROSS/PRAYING HANDS;
R69623;TATTOO, ARM, LEFT - \"ALBERT\" BACK: GOD LONGS FOR THE;
R69624;TATTOO, ARM, RIGHT - 2 LINES (ROAD);
R69624;TATTOO, ARM, LEFT - \"T\";
R69628;TATTOO, FOREARM, RIGHT - CROSS W/GLORIA CAMBELL;
R69633;NONE RECORDED;
R69638;TATTOO, ARM, LEFT UPPER - SKELETON FACE;
R69638;TATTOO, FOREARM, LEFT - 2CROSSES,PRAYING HANDS,ROSARY;
R69638;TATTOO, ARM, RIGHT UPPER - DJ,LIL G;
R69638;TATTOO, BACK - CHI TOWN MOBSTER;
R69638;TATTOO, FOREARM, RIGHT - NARISSA\;LWRS:DAISY;
R69641;TATTOO, FOREARM, LEFT - \"KAHLFIN\";
R69641;TATTOO, ARM, RIGHT - LION W/ \"YASUKA\" \"RELL RIP CINO\";
R69641;TATTOO, ARM, LEFT - MOB \"BON\" 2 GUNS;
R69645;TATTOO, WRIST, RIGHT - LOVE MOM DELORES;
R69645;TATTOO, NECK - AHNIYAH;
R69645;TATTOO, HAND, LEFT - ISHIA;
R69645;TATTOO, OTHER - MICHELLE  (ACROSS KNUCKLES);
R69648;NONE RECORDED;
R69671;NONE RECORDED;
R69675;TATTOO, FOREARM, RIGHT - \"MURDA MUZIK\",\"D MAN\";
R69675;TATTOO, WRIST, LEFT - PYRAMID,\"BPS\";
R69675;TATTOO, FOREARM, LEFT - \"GMFB\";
R69682;TATTOO, HAND, LEFT - CROWN LION HEAD INV FORKS;
R69682;TATTOO, ARM, RIGHT - 2 CROWNS LATIN KINGS 158 KING;
R69682;TATTOO, CHEEK (FACE), LEFT - TEAR DROP  LK;
R69682;TATTOO, LEG, LEFT - LK INV FORKS;
R69682;TATTOO, ARM, LEFT - ALKN-MASTER    LK;
R69694;TATTOO, FOREARM, LEFT - CROSS/BRICKS/\"H\";
R69694;TATTOO, FOREARM, RIGHT - PANTHER/WINGS/BRICKS/\"H\";
R69710;TATTOO, HAND, RIGHT - BABY GIRL/\"D\"(L HND-2 DOTS);
R69710;TATTOO, ARM, LEFT - MOBB KILLS/SKULL W/GUNS;
R69710;TATTOO, ABDOMEN - TAYLOR(BACK DOGIE);
R69710;TATTOO, ARM, RIGHT - DOUGIE/FRESH/HAND GRENADE;
R69710;TATTOO, ARM, RIGHT - ANGELIQUE W/FLOWERS\;GRIM REAPER;
R69714;NONE RECORDED;
R69716;TATTOO, ARM, RIGHT - PETE,\"PETE\"GOING DOWN THE ARM;
R69716;TATTOO, ABDOMEN - WSHCCG, PICTURE OF HAND SIGNALS;
R69716;TATTOO, BACK - PICTURE OF PANTHER;
R69716;TATTOO, ARM, LEFT - TOYA, HCG, ROCC,PICOFMISSISSIPPI;
R69716;TATTOO, CHEST - DARLEAN;
R69736;TATTOO, FOREARM, LEFT - 7-25-13;
R69736;TATTOO, ARM, LEFT UPPER - SLEEVED;
R69736;TATTOO, HAND, LEFT - \"TORI\";
R69746;TATTOO, ARM, LEFT UPPER - Lion;
R69746;TATTOO, CHEST - \"TRENT\";
R69746;TATTOO, ARM, RIGHT - LION \"TRISTA\";
R69749;TATTOO, ARM, RIGHT UPPER - HOPE;
R69749;SCAR, LEG, LEFT - SCAR INSIDE UPPER THIGH;
R69749;TATTOO, FOREARM, LEFT - BIBLE,FAITH,LINE;
R69749;TATTOO, NECK - ROSE,MIKE;
R69749;TATTOO, FOREARM, RIGHT - CROSS,3ROSES;
R69753;TATTOO, ARM, LEFT UPPER - MOB / FACES;
R69753;TATTOO, ARM, RIGHT UPPER - \"TWAN\";
R69753;SCAR, WRIST, LEFT - STAB WOUND;
R69763;TATTOO, FOREARM, RIGHT - \"my heart beyonka and soul\";
R69765;TATTOO, OTHER - NONE;
R69771;NONE RECORDED;
R69773;TATTOO, WRIST, RIGHT - JACINTA;
R69773;TATTOO, CHEST - JACINTA;
R69773;TATTOO, ARM, RIGHT - CERTIFIED CHEF (MIXERS);
R69773;TATTOO, ARM, LEFT - HND MIDDLE FINGER(FUCK THE WORLD;
R69778;TATTOO, FOREARM, RIGHT - SD FORK;
R69778;TATTOO, ARM, RIGHT UPPER - TRIBAL W/TIM;
R69794;TATTOO, ARM, LEFT - BIG MIKE\";
R69795;TATTOO, ARM, LEFT UPPER - SKULL, WING \"ON MY OWN\";
R69795;TATTOO, ARM, RIGHT UPPER - SKULL, WING,\"LAUGH NOW\";
R69795;TATTOO, ARM, RIGHT - SCROLL W/SERINITY PRAYER,RIP BOO;
R69795;TATTOO, HAND, LEFT - LORD KNOWS;
R69796;TATTOO, ARM, LEFT UPPER - CROSS, CUBS LOGO;
R69796;TATTOO, FOREARM, LEFT - \"TAZ\" \"RIP ERNEST\", \"BLESSED\", C;
R69796;TATTOO, BACK - FALLEN ANGELS;
R69796;TATTOO, NECK - BULLS LOGO, \"JAKEILA\";
R69796;TATTOO, ARM, RIGHT UPPER - DEBO, SMOKING CLOWN;
R69802;NONE RECORDED;
R69806;TATTOO, ARM, LEFT UPPER - CRYSTAL;
R69806;TATTOO, FOREARM, LEFT - MASON,MARKAYLAH;
R69814;TATTOO, ARM, LEFT UPPER - \"G ROC\";
R69816;TATTOO, FOREARM, LEFT - name on lf arm;
R69816;TATTOO, NECK - name on back of neck;
R69816;SCAR, ARM, RIGHT UPPER -;
R69819;NONE RECORDED;
R69821;TATTOO, FOREARM, LEFT - ROSES, SNAKES, TRIBAL, DEVIL;
R69821;TATTOO, ARM, RIGHT UPPER - PEGASUS;
R69821;TATTOO, ARM, LEFT UPPER - ODIE DOG, TRIBAL;
R69824;SCAR, LEG, LEFT -;
R69824;PIERCED EARS -;
R69824;TATTOO, BACK - 5POINT CROWN, \"LK\";
R69848;TATTOO, HAND, RIGHT - FLAMES;
R69849;TATTOO, ARM, RIGHT - T/FLAMES(L ARM H/FLAMES);
R69849;TATTOO, FOREARM, LEFT - DADDYS ANGELS/ANGEL/SCROLL/JA'KE;
R69849;TATTOO, FOREARM, LEFT - RA/DE'MONNTAY/ISIAH/L'ASHIA;
R69849;TATTOO, NECK - RIP COREY/SHAKITTA;
R69873;SCAR, EYEBROW, LEFT (EYE AREA) - APPROX 1\";
R69873;TATTOO, ABDOMEN - FAMILY;
R69873;SCAR, KNEE, LEFT - GUN SHOT WOUND;
R69873;TATTOO, ARM, LEFT UPPER - \"DEDE\" \"TREY\";
R69873;TATTOO, FOREARM, LEFT - WILLOW,DEZIA;
R69885;TATTOO, FOREARM, LEFT - (FADDED)KMCJ;
R69885;TATTOO, LEG, RIGHT - POOH BEAR(CARTOON)KMCJ GOD;
R69891;NONE RECORDED;
R69892;NONE RECORDED;
R69896;SCAR, HEAD, NONSPECIFIC -;
R69896;TATTOO, ARM, RIGHT UPPER - ELLIOTT W/SUN;
R69896;TATTOO, ARM, LEFT UPPER - DOG HEAD;
R69896;TATTOO, CHEST - BECKY;
R69902;NONE RECORDED;
R69908;TATTOO, LEG, LEFT - 2 INCH BELOW KNEE;
R69909;TATTOO, CHEST - DEMON,\"NEVAEH\";
R69909;TATTOO, LEG, LEFT - MUSHROOM;
R69909;TATTOO, ARM, RIGHT - CLOWN;
R69909;TATTOO, ARM, LEFT - CHINESE;
R69910;NONE RECORDED;
R69911;TATTOO, FOREARM, RIGHT - 3 SKULLS W RIBBON/WORDS;
R69911;TATTOO, ARM, LEFT UPPER - BARS/CLOCK/GUN/SKULL/PIRATE/WTR;
R69911;TATTOO, CHEST - REBEL FLAG/SKULL;
R69911;TATTOO, BACK - ELLIS, FLAMEHEAD/JESUS/DEVIL;
R69911;TATTOO, LEG, RIGHT - HOMAR SIMPSON (L LEG/BART S);
R69912;TATTOO, FOREARM, RIGHT - NOTES, BIRDS, BULLETS, SKULLS, C;
R69912;TATTOO, CHEST - SKULLS, POT LEAFS, PILLS, T-LOVE;
R69912;TATTOO, HAND, LEFT - CHINESE SYMBOLs;
R69912;TATTOO, ARM, LEFT - FLAGS, BULLS, STAR'S, POT LEAF,;
R69914;TATTOO, FOREARM, RIGHT - AZTEC SUN;
R69914;TATTOO, ARM, LEFT UPPER - \"HIGH LIFE\" W/CHICAGO SKYLINE;
R69914;SCAR, HEAD, NONSPECIFIC - SURGICAL;
R69914;TATTOO, FINGER(S), LEFT HAND - 5 DOTS, ROSARY;
R69916;NONE RECORDED;
R69918;TATTOO, FOREARM, LEFT - \"RIP Ekaterrimi\";
R69925;TATTOO, HAND, LEFT - MOB;
R69925;TATTOO, NECK - \"KEMETIAN\";
R69925;TATTOO, CHEST - BLOOD CLOT OF NINTI;
R69925;TATTOO, ARM, RIGHT UPPER - CROSS, RED, RIP;
R69925;TATTOO, FOREARM, LEFT - SPIDER WEB, CAUGHT IN THE GANG;
R69926;TATTOO, FOREARM, LEFT - \"pasha\";
R69935;TATTOO, HAND, LEFT - GMB MONEYBAG,  FIRE;
R69935;TATTOO, ARM, LEFT UPPER - \"HOTBOY\";
R69935;TATTOO, ARM, RIGHT UPPER - MONEY POWER RESPECT;
R69935;TATTOO, HAND, RIGHT - WILL;
R69935;TATTOO, ARM, LEFT - HUSTLER 4, 638, APRIL;
R69939;NONE RECORDED;
R69963;NONE RECORDED;
R69964;TATTOO, FOREARM, LEFT - 5 PT STAR, CRAZY;
R69964;TATTOO, FOREARM, RIGHT - ABRDEEN,2-5PT STARS;
R69965;TATTOO, FOREARM, LEFT - HEART/ROSE/BANNER/MOM;
R69965;TATTOO, BACK - MOB,CHEST\;WINGS W/SHIELD;
R69965;TATTOO, HAND, RIGHT - ALL(RFA TINO);
R69965;TATTOO, FOREARM, RIGHT - MOE(L HND WELL);
R69965;TATTOO, FOREARM, LEFT - MOE/CROSS/5PT STAR;
R69981;TATTOO, LEG, RIGHT - HOYNE UPSIDE DOWN HALO;
R69981;TATTOO, HAND, LEFT - UPSIDE DOWN HALO/BUNNY/LR/FLAG;
R69981;TATTOO, BACK - RZ,UPSIDE DOWN HALO;
R69981;TATTOO, HAND, LEFT - 50/RAZA/CROSS/6PT STAR;
R69983;TATTOO, NECK - \"BERTHA\" (RIGHT SIDE);
R69983;TATTOO, ABDOMEN - ONLY THE STRONG...;
R69983;TATTOO, FOREARM, LEFT - GMB\; 4 STARS;
R69989;TATTOO, ARM, RIGHT UPPER - PANTHER;
R69992;NONE RECORDED;
R69997;NONE RECORDED;
R70002;TATTOO, HAND, LEFT - \"Mika\";
R70002;TATTOO, ARM, RIGHT UPPER - TONYA;
R70002;TATTOO, ARM, LEFT UPPER - OOKA;
R70002;TATTOO, FOREARM, LEFT - CITY/$/RIP/BUGS BUNNY;
R70006;TATTOO, NECK - AZIA;
R70014;TATTOO, WRIST, LEFT - CVL 5 DOTS;
R70014;TATTOO, CHEST - HEART;
R70018;TATTOO, ARM, RIGHT UPPER - HAND HOLDING PYRAMID MOON STAR;
R70018;TATTOO, HAND, LEFT - \"RESPECT\";
R70018;TATTOO, HAND, RIGHT - \"LOYALTY\", L EYE TEAR DROP;
R70018;TATTOO, ARM, LEFT - \"LOVED BY SOME..RESPECTED BY ALL;
R70018;TATTOO, ARM, RIGHT - \"LOVED BY SOME..HATED BY MANY\";
R70019;NONE RECORDED;
R70024;NONE RECORDED;
R70030;TATTOO, BACK - GIRL'S PORTRAIT/DOVE BIRD;
R70031;TATTOO, ARM, LEFT - CROSS;
R70031;TATTOO, HAND, LEFT - WEB;
R70031;TATTOO, HAND, RIGHT - DRAGON FLY;
R70031;TATTOO, ARM, RIGHT - 15 5PT STARS;
R70035;NONE RECORDED;
R70048;TATTOO, ARM, LEFT - FULL SLEEVE  NECK: DRAGON;
R70048;TATTOO, ARM, RIGHT - FULL SLEEVE  NECK: CHINESE ZODIA;
R70048;TATTOO, CHEST - RIP   BACK NECK: ROMAN;
R70048;TATTOO, CHEST - MEXICAN EAGLE, \"ROSA\"\"CARLOS\";
R70048;TATTOO, LEG, RIGHT - SKULL FACES, GARGOYLE/SKULL;
R70050;NONE RECORDED;
R70057;NONE RECORDED;
R70062;TATTOO, ARM, RIGHT UPPER - 6 PT STAR;
R70062;TATTOO, CHEST - HEART & 6 PT STAR;
R70062;TATTOO, ARM, LEFT UPPER - GRIM  REAPER;
R70064;TATTOO, SHOULDER, LEFT - \"RIP BUSH G\; \"CONSTANCE\";
R70064;TATTOO, CHEST - \"LOVE BETTY JO\";
